지점,일시,풍속1(m/s),풍향1(deg),GUST풍속 1(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
21229,2012-08-02 08:00,3.5,92,4.4,1011.1,86,28.5,26.9,1.5,.9,.5,3,252
21229,2012-08-02 09:00,4.5,106,5.5,1011.4,86,28.5,26.8,1.4,.9,.4,2.8,282
21229,2012-08-02 10:00,3.9,115,4.6,1011.8,85,28.6,27,1.4,.9,.4,5.8,308
21229,2012-08-02 11:00,3.2,119,4.1,1012,85,28.7,27.1,1.3,.8,.4,3,43
21229,2012-08-02 12:00,2.9,124,3.8,1012,84,28.8,27.4,1.3,.8,.4,3.2,306
21229,2012-08-02 13:00,3.8,112,4.7,1011.7,83,29.1,27.5,1.3,.8,.4,3,310
21229,2012-08-02 14:00,2.9,108,3.7,1011.7,83,29.1,27.6,1.4,.8,.4,2.8,3
21229,2012-08-02 15:00,3.3,127,3.8,1011.7,82,29.3,27.5,1.3,.8,.4,3.2,127
21229,2012-08-02 16:00,3.2,134,4.1,1011.3,82,29.4,27.8,1.2,.8,.4,5.3,336
21229,2012-08-02 17:00,3,120,3.7,1011.5,81,29.5,27.8,1.1,.7,.4,2.9,350
21229,2012-08-02 18:00,3.3,116,4.1,1011.3,81,29.5,27.9,1.1,.7,.4,2,316
21229,2012-08-02 19:00,2.6,130,3.8,1011.9,83,29.3,27.7,1.2,.6,.3,4.3,321
21229,2012-08-02 20:00,3.1,123,3.9,1012.2,84,29.1,27.6,1.1,.7,.4,2.6,292
21229,2012-08-02 21:00,3.5,118,4.5,1012.8,83,29,27.5,1.1,.7,.3,4.3,154
21229,2012-08-02 22:00,3.4,110,4.1,1013.2,85,28.9,27.6,1,.6,.3,2.6,124
21229,2012-08-02 23:00,2.8,110,3.5,1013,86,28.7,27.7,.9,.6,.3,2.2,181
21229,2012-08-03 00:00,2,106,2.8,1013.3,87,28.7,27.7,1,.6,.3,3.8,182
21229,2012-08-03 01:00,2.8,118,3.4,1012.9,87,28.6,27.6,1,.7,.3,4.3,232
21229,2012-08-03 02:00,3.1,110,4,1012.8,87,28.5,27.6,1,.6,.3,4,237
21229,2012-08-03 03:00,3.6,125,4.2,1012.8,85,28.6,27.5,1.1,.7,.3,2.4,212
21229,2012-08-03 04:00,2,87,2.6,1013.1,86,28.5,27.4,1,.7,.3,2.7,182
21229,2012-08-03 05:00,2.4,71,2.8,1013.2,85,28.6,27.5,1.2,.7,.3,5.3,170
21229,2012-08-03 06:00,2.7,66,3.4,1013.5,85,28.5,27.5,1.1,.7,.3,2.6,154
21229,2012-08-03 07:00,3.2,76,4,1013.7,81,28.8,27.5,1.1,.7,.3,4,49
21229,2012-08-03 08:00,4.3,93,5.4,1013.6,79,28.8,27.5,1.3,.7,.3,2.1,32
21229,2012-08-03 09:00,3.9,76,4.8,1013.8,83,28.7,27.5,1.2,.7,.3,3.6,51
21229,2012-08-03 10:00,4.9,96,5.8,1013.7,83,28.7,27.6,1.2,.7,.3,2.6,48
21229,2012-08-03 11:00,5.3,100,6.4,1013.8,83,28.7,27.6,1.2,.8,.4,4.6,329
21229,2012-08-03 12:00,4.9,119,5.8,1013.3,83,28.8,27.7,1.1,.7,.4,2.2,338
21229,2012-08-03 13:00,4.4,93,5.3,1013.3,83,28.8,27.8,1.1,.7,.4,2.4,161
21229,2012-08-03 14:00,4.2,107,5.1,1013,82,29,27.9,1.1,.7,.4,2.1,325
21229,2012-08-03 15:00,3.3,100,4.2,1012.9,82,29,28.1,1.3,.7,.4,2,171
21229,2012-08-03 16:00,3.6,91,4.4,1012.5,82,29,28.1,1.3,.7,.3,2.6,304
21229,2012-08-03 17:00,4.1,89,4.9,1012.5,81,29.1,28,1.2,.8,.4,2.2,30
21229,2012-08-03 18:00,4.3,97,5.1,1012.6,80,29.2,28.1,1.4,.8,.4,4.9,310
21229,2012-08-03 19:00,3.4,100,4.2,1012.8,82,29,27.9,1.2,.7,.4,2.3,303
21229,2012-08-03 20:00,4.6,91,5.5,1012.8,83,28.9,27.8,1.2,.7,.4,2,192
21229,2012-08-03 21:00,4.8,93,5.9,1013.3,82,28.8,27.8,1.2,.8,.4,2.4,145
21229,2012-08-03 22:00,5.1,105,6.2,1013.6,80,28.9,27.7,1.3,.8,.4,2.7,254
21229,2012-08-03 23:00,5.5,87,6.6,1013.3,81,28.7,27.6,1.4,.8,.4,2.8,296
21229,2012-08-04 00:00,5.6,88,6.8,1013.2,81,28.6,27.6,1.3,.8,.4,2.6,304
21229,2012-08-04 01:00,6.4,105,7.7,1012.8,81,28.4,27.6,1.3,.8,.4,2.7,322
21229,2012-08-04 02:00,5.5,82,7.7,1012.6,80,28.5,27.5,1.4,.8,.4,2.6,54
21229,2012-08-04 03:00,5.7,123,6.9,1012.4,79,28.5,27.5,1.5,.9,.4,2.1,284
21229,2012-08-04 04:00,3.4,126,4.2,1012.5,79,28.6,27.6,1.4,.8,.4,2.6,284
21229,2012-08-04 05:00,2.5,97,3.4,1012.7,80,28.6,27.6,1.2,.8,.4,2,110
21229,2012-08-04 06:00,1.7,93,2.3,1012.7,80,28.5,27.6,1.2,.8,.4,2.7,220
21229,2012-08-04 07:00,2.3,70,3.1,1012.5,80,28.6,27.7,1.1,.8,.4,2.5,132
21229,2012-08-04 08:00,2.5,93,3.4,1012.7,79,28.7,27.8,1.2,.7,.4,2.7,204
21229,2012-08-04 09:00,2.7,80,3.5,1012.5,77,29,27.8,1.6,.9,.4,2.7,119
21229,2012-08-04 10:00,3.3,48,4.2,1012.4,79,28.9,27.9,1.6,.8,.4,2.8,112
21229,2012-08-04 11:00,3.9,74,4.8,1012.6,79,29,28.1,1.4,.8,.4,2.7,67
21229,2012-08-04 12:00,3.3,86,4.2,1012.6,81,28.9,28.2,1.4,.8,.4,2.6,58
21229,2012-08-04 13:00,2.7,98,3.3,1012.5,81,28.9,28.4,1.3,.7,.4,2.6,98
21229,2012-08-04 14:00,2.1,88,2.7,1012.4,81,29,28.5,1.3,.8,.4,2.9,59
21229,2012-08-04 15:00,2.4,65,3.1,1011.7,80,29.1,28.6,1.3,.8,.4,2.7,87
21229,2012-08-04 16:00,2.7,60,3.6,1011.3,79,29.2,28.5,1.5,.7,.4,2.7,104
21229,2012-08-04 17:00,3,70,4,1011.2,78,29.3,28.7,1.3,.8,.4,2.9,61
21229,2012-08-04 18:00,2.6,82,3.3,1011,78,29.2,28.6,1.3,.8,.4,5.8,22
21229,2012-08-04 19:00,3.1,80,3.8,1011,79,29,28.5,1.3,.7,.4,2.8,107
21229,2012-08-04 20:00,3.2,60,3.9,1011.1,80,29,28.5,1,.7,.3,2.8,25
21229,2012-08-04 21:00,2.9,82,3.8,1011.5,80,28.9,28.4,1.1,.7,.3,2.9,96
21229,2012-08-04 22:00,2.8,85,3.5,1011.4,82,28.9,28.3,1,.6,.3,2.8,68
21229,2012-08-04 23:00,2.8,75,3.6,1011.3,82,28.9,28.2,.9,.6,.3,5.8,151
21229,2012-08-05 00:00,3,77,3.7,1011,82,28.9,28.2,1,.6,.3,5.8,127
21229,2012-08-05 01:00,3,107,3.6,1010.8,82,28.9,28.3,1,.6,.3,2.8,140
21229,2012-08-05 03:00,3,154,3.7,1010.2,83,28.8,28.1,.8,.5,.3,2.9,167
21229,2012-08-05 04:00,1.1,123,1.8,1010,83,28.6,28,.9,.6,.3,5.3,106
21229,2012-08-05 05:00,.8,40,1.4,1009.9,83,28.5,28,1,.6,.3,3,149
21229,2012-08-05 06:00,1.9,69,2.6,1009.8,83,28.4,27.9,.8,.5,.3,5.3,90
21229,2012-08-05 07:00,2.2,71,,1009.8,81,28.6,27.8,.8,.6,.3,2.8,105
21229,2012-08-05 08:00,2.3,61,3,1009.9,80,28.7,27.9,1.1,.6,.3,2.8,239
21229,2012-08-05 09:00,2.2,71,2.8,1009.7,80,28.7,27.9,.9,.6,.3,2.6,275
21229,2012-08-05 10:00,2.2,63,2.9,1009.7,80,28.7,28.1,1.1,.6,.3,3,118
21229,2012-08-05 11:00,3.7,41,4.3,1009.2,79,28.8,28.1,.9,.6,.3,2.1,81
21229,2012-08-05 12:00,3.7,48,4.4,1009,75,29.1,28.2,1,.6,.3,2.9,95
21229,2012-08-05 13:00,3.9,58,4.8,1008.7,74,29.2,28.3,1.1,.6,.3,2.6,273
21229,2012-08-05 14:00,4,54,4.8,1008.3,76,29.2,28.5,1,.6,.3,2.6,40
21229,2012-08-05 15:00,4,67,4.8,1007.8,76,29.2,28.6,.9,.5,.2,2.8,24
21229,2012-08-05 16:00,3.9,67,4.8,1007.3,77,29.2,28.5,.9,.5,.3,4.6,23
21229,2012-08-05 17:00,3.7,71,4.6,1006.8,76,29.3,28.5,1,.5,.3,2.7,6
21229,2012-08-05 18:00,3.6,63,4.5,1006.9,77,29.4,28.5,1.1,.5,.3,2.4,36
21229,2012-08-05 19:00,3.9,70,4.9,1006.8,78,29.3,28.5,.9,.5,.2,2.3,21
21229,2012-08-05 20:00,3.8,63,4.5,1007,80,29,28.4,.8,.5,.3,2.3,47
21229,2012-08-05 21:00,4.1,61,5,1007.3,80,29,28.2,.8,.4,.2,2.6,318
21229,2012-08-05 22:00,4.2,60,5.2,1007.5,82,29.1,28.2,.8,.5,.2,2.5,345
21229,2012-08-05 23:00,4.3,70,5.3,1007.6,81,29.1,28.2,.8,.5,.2,2.7,13
21229,2012-08-06 00:00,3.7,93,4.7,1007.4,80,29.1,28.2,.9,.5,.3,2.6,18
21229,2012-08-06 01:00,3.1,48,4.1,1007.3,79,29,28.1,.8,.5,.3,2.6,31
21229,2012-08-06 02:00,3,68,3.9,1007,79,28.9,28.1,.9,.5,.2,2.6,11
21229,2012-08-06 03:00,2.6,106,3.4,1006.8,78,28.9,28,.7,.5,.2,2.6,5
21229,2012-08-06 04:00,2.1,28,3.2,1006.6,79,28.8,28.1,.7,.5,.2,2.9,295
21229,2012-08-06 05:00,3.4,26,4.2,1006.7,78,28.8,28.1,.8,.4,.2,2.7,242
21229,2012-08-06 06:00,3.8,32,4.6,1006.8,79,28.8,28,.8,.4,.2,2.8,290
21229,2012-08-06 07:00,4.6,30,5.6,1007,78,28.9,28,.8,.4,.2,2.8,61
21229,2012-08-06 08:00,6.5,17,7.6,1007.1,78,29,28,.8,.5,.2,2.4,0
21229,2012-08-06 09:00,7.3,7,8.9,1007.3,78,28.8,28,1,.6,.3,2.7,32
21229,2012-08-06 10:00,6.1,11,7,1007.7,78,28.9,28.1,.9,.6,.3,3,243
21229,2012-08-06 11:00,6.5,16,7.9,1007.6,77,28.9,28.1,1.1,.7,.3,2.8,37
21229,2012-08-06 12:00,5.8,21,7.1,1007.5,75,29,28.2,1,.6,.3,3,35
21229,2012-08-06 13:00,5.8,17,6.9,1007.4,75,29,28.4,1,.6,.3,2.8,195
21229,2012-08-06 14:00,6,20,7.3,1007.5,75,29,28.4,1.1,.6,.3,3.2,176
21229,2012-08-06 15:00,5.7,42,6.7,1007.1,75,29.1,28.5,1,.6,.3,2.5,182
21229,2012-08-06 16:00,6,42,7.4,1006.9,74,29,28.4,1,.6,.3,2.2,201
21229,2012-08-06 17:00,5.4,42,6.6,1006.8,75,29.1,28.6,.9,.6,.3,2,184
21229,2012-08-06 18:00,5.9,50,7.3,1007,76,28.9,28.6,.9,.6,.3,2.8,148
21229,2012-08-06 19:00,5.8,61,7.1,1007.4,75,28.8,28.4,1.1,.6,.3,2.9,137
21229,2012-08-06 20:00,5.3,28,6.5,1007.5,75,28.7,28.4,1,.6,.3,2,133
21229,2012-08-06 21:00,5.9,42,7.4,1008.1,77,28.6,28.4,1,.6,.3,2.2,356
21229,2012-08-06 22:00,3.7,95,6.6,1008.3,73,28.4,28.4,1.3,.6,.3,2.3,166
21229,2012-08-06 23:00,4.3,32,5.7,1008.3,72,28.4,28.3,1.1,.7,.3,2.3,126
21229,2012-08-07 00:00,4.9,29,5.8,1008.4,72,28.3,28.2,1.2,.7,.4,2,186
21229,2012-08-07 01:00,5.4,17,6.4,1008.3,71,28.2,28.1,1.2,.7,.4,2.2,88
21229,2012-08-07 02:00,5.9,33,7.4,1008,73,28.1,28,1.2,.7,.4,2.1,51
21229,2012-08-07 03:00,6.2,13,7.5,1008.3,73,27.9,28,1.5,.8,.4,2.1,64
21229,2012-08-07 04:00,6.3,29,8.2,1008.2,73,27.7,27.9,1.3,.8,.4,2.1,253
21229,2012-08-07 05:00,6.4,43,7.9,1008.5,71,27.7,27.9,1.3,.8,.4,2.2,76
21229,2012-08-07 06:00,6.2,24,7.8,1008.8,70,27.7,27.8,1.6,.8,.4,2.1,312
21229,2012-08-07 07:00,5.3,51,6.8,1009.3,68,27.8,27.6,1.3,.8,.4,3.8,36
21229,2012-08-07 08:00,5.3,47,6.6,1009.7,67,28,27.8,1.2,.7,.4,2.3,213
21229,2012-08-07 09:00,4.9,46,6.1,1010.1,65,28.2,27.8,1.3,.7,.4,2.2,3
21229,2012-08-07 10:00,6.2,47,7.6,1010,68,28.2,27.8,1.4,.7,.3,2.4,211
21229,2012-08-07 11:00,4.8,59,6.1,1010.3,67,28.3,27.9,1,.6,.3,2.2,171
21229,2012-08-07 12:00,5.6,54,7.2,1010.2,69,28.2,27.8,1.1,.7,.3,2.2,344
21229,2012-08-07 13:00,6.2,58,7.8,1009.9,67,28.2,27.8,1.2,.7,.4,2.4,9
21229,2012-08-07 14:00,5.8,50,7.2,1009.8,68,28.3,28.1,1.1,.8,.4,2.3,210
21229,2012-08-07 15:00,5.3,58,7,1009.7,66,28.3,28,1.1,.7,.4,2.3,289
21229,2012-08-07 16:00,5.3,49,6.8,1009.5,66,28.3,27.9,1.2,.7,.3,2.5,35
21229,2012-08-07 17:00,5.2,52,6.7,1009.7,65,28.3,28,1.5,.8,.4,2.2,36
21229,2012-08-07 18:00,5.1,43,6.3,,64,28.2,27.9,1.5,.9,.5,2.4,36
21229,2012-08-07 19:00,4.7,53,6.4,1009.3,62,28.2,28,1.4,.9,.4,2.4,36
21229,2012-08-07 20:00,5.2,69,6.5,1010,64,28.1,27.9,1.3,.8,.4,4.6,63
21229,2012-08-07 21:00,6.1,71,7.3,1010.3,66,28,28,1.4,.9,.5,2.8,268
21229,2012-08-07 22:00,5.7,85,6.7,1010.3,65,27.9,28,1.4,1,.5,2.5,289
21229,2012-08-07 23:00,5.3,74,6.5,1010.3,63,27.9,28,1.6,1,.5,2.5,76
21229,2012-08-08 00:00,5.4,90,6.8,1010,64,27.9,27.9,1.7,.9,.5,2.6,78
21229,2012-08-08 01:00,4.5,73,5.8,1009.5,68,27.6,27.9,1.4,.9,.5,2.7,281
21229,2012-08-08 02:00,4.7,88,6,1009.3,68,27.6,27.8,1.4,.8,.4,5.3,26
21229,2012-08-08 03:00,5.3,86,6.7,1009.2,69,27.5,27.8,1.6,.9,.5,2.8,38
21229,2012-08-08 04:00,5,97,6.4,1008.8,69,27.4,27.7,1.5,.9,.5,2.8,55
21229,2012-08-08 05:00,5,74,6.5,1009,67,27.3,27.6,1.3,.9,.5,2.9,8
21229,2012-08-08 06:00,5,78,6.4,1009.4,69,27.2,27.5,1.6,.9,.4,2.7,39
21229,2012-08-08 07:00,4.8,85,6.3,1009.6,64,27.4,27.5,1.7,.8,.4,2.9,27
21229,2012-08-08 08:00,4,76,5.7,1009.8,62,27.6,27.5,1.4,.8,.4,2.5,331
21229,2012-08-08 09:00,4.3,86,5.7,1009.9,66,27.4,27.6,1.5,.8,.4,2.9,43
21229,2012-08-08 10:00,4.9,94,6.2,1010,64,27.3,27.6,1.6,.8,.4,3.2,287
21229,2012-08-08 11:00,4.8,91,6.3,1009.8,64,27.3,27.6,1.4,.9,.4,2.8,353
21229,2012-08-08 12:00,4.6,90,6,1009.5,64,27.2,27.4,1.3,.9,.4,3.4,28
21229,2012-08-08 13:00,4,100,5.5,1009.5,64,27.2,27.5,1.5,1,.5,6.4,26
21229,2012-08-08 14:00,3.6,94,4.9,1009.3,63,27.3,27.6,1.5,1,.5,3,201
21229,2012-08-08 15:00,2.8,81,4,1009,63,27.3,27.6,1.5,.9,.5,3.2,120
21229,2012-08-08 16:00,3.5,99,4.5,1008.2,63,27.3,27.7,1.6,1,.5,3.6,97
21229,2012-08-08 17:00,2.7,97,4.4,1008,63,27.4,27.7,1.8,1,.5,3.4,77
21229,2012-08-08 18:00,1.7,100,3.3,1007.8,63,27.4,27.7,1.8,1,.5,3.6,59
21229,2012-08-08 19:00,2.3,82,3.6,1007.7,63,27.2,27.7,1.9,1,.5,4,35
21229,2012-08-08 20:00,2.4,123,3.4,1008,64,27.1,27.6,1.7,1,.5,3,135
21229,2012-08-08 21:00,2.5,146,4.2,1008.6,65,27,27.6,1.5,.9,.5,3.8,152
21229,2012-08-08 22:00,2.5,129,3.9,1008.5,64,27,27.7,1.5,.9,.5,4,197
21229,2012-08-08 23:00,2.6,112,4.1,1008,65,26.9,27.7,1.7,1,.5,3.8,86
21229,2012-08-09 00:00,3.3,124,4.3,1007.7,66,26.9,27.7,1.9,1,.5,6.4,28
21229,2012-08-09 01:00,2.8,120,4.1,1007.5,67,26.8,27.7,1.6,1,.5,3.8,25
21229,2012-08-09 02:00,2.3,153,3.4,1007.6,66,26.8,27.7,1.6,1,.5,3.8,47
21229,2012-08-09 03:00,2.9,143,4.1,1007.7,65,26.9,27.7,1.6,1,.5,3.6,100
21229,2012-08-09 04:00,3.1,134,5,1007.5,64,26.9,27.7,1.3,.9,.5,6.4,74
21229,2012-08-09 05:00,3.6,145,4.8,1007.1,62,27,27.6,1.4,.9,.4,3.6,176
21229,2012-08-09 06:00,3.6,179,4.9,1007.2,64,26.9,27.6,1.3,.8,.4,3.2,170
21229,2012-08-09 07:00,3.5,163,4.6,1007.2,63,27,27.6,1.2,.8,.4,3.2,169
21229,2012-08-09 08:00,3.5,165,4.7,1007.4,63,27,27.5,1.2,.8,.4,5.8,321
21229,2012-08-09 09:00,3.3,164,4.8,1007.5,64,27.2,27.5,1.3,.8,.4,3.4,145
21229,2012-08-09 10:00,2.5,190,3.7,1007.8,64,27.2,27.6,1.5,.8,.4,4.9,346
21229,2012-08-09 11:00,2.6,174,3.7,1007.6,63,27.3,27.4,1.6,.9,.5,5.3,263
21229,2012-08-09 12:00,2.3,191,4,1007.5,64,27.3,27.4,1.7,1,.5,5.8,111
21229,2012-08-09 13:00,2,125,3.4,1007.4,64,27.4,27.8,2,1.1,.6,10.7,227
21229,2012-08-09 14:00,2.6,134,3.6,1007,63,27.5,27.7,2.2,1.2,.6,5.8,302
21229,2012-08-09 15:00,2.5,176,3.9,1006.9,63,27.5,27.8,1.7,1,.5,5.3,220
21229,2012-08-09 16:00,2.4,159,3.9,1006.6,63,27.6,27.9,1.6,1,.5,5.3,89
21229,2012-08-09 17:00,3.1,124,4.1,,64,27.7,27.7,1.2,.8,.4,10.7,180
21229,2012-08-09 18:00,4.1,157,5.7,1006.1,65,27.6,27.7,1.3,.9,.4,4.9,235
21229,2012-08-09 19:00,4.9,151,6.3,1006.3,65,27.6,27.8,1.3,.9,.4,5.8,325
21229,2012-08-09 20:00,4.8,144,6,1006.4,65,27.7,27.2,1.3,.9,.4,5.3,196
21229,2012-08-09 21:00,5,158,6.3,1006.9,65,27.7,27.2,1.2,.8,.4,5.3,40
21229,2012-08-09 22:00,4.7,132,5.9,1006.9,64,27.6,27.2,1.3,.8,.4,4.9,180
21229,2012-08-09 23:00,3.2,90,5.1,1007.3,65,27.6,27.2,1.2,.8,.4,5.3,174
21229,2012-08-10 00:00,3.8,159,4.9,1007.1,66,27.5,27.2,1.4,.9,.4,5.3,168
21229,2012-08-10 01:00,1.3,22,4.1,1007,66,27.4,27.1,1.6,.9,.5,4.6,174
21229,2012-08-10 02:00,3.1,139,4.5,1007.1,66,27.3,27.5,1.3,.8,.4,4.9,338
21229,2012-08-10 03:00,3.4,266,4.5,1007,66,27.4,27.4,1,.7,.4,4.3,172
21229,2012-08-10 04:00,4.1,147,5.2,1004,66,27.3,27.4,1.1,.6,.3,4.9,159
21229,2012-08-10 05:00,4,145,5.1,1006.6,65,27.4,27.4,1,.6,.3,4.9,181
21229,2012-08-10 06:00,4.3,147,5.7,1006.4,66,27.3,27.4,1,.6,.3,4.6,153
21229,2012-08-10 07:00,4.8,147,6,1006.2,67,27.4,27.4,.9,.5,.3,3.8,327
21229,2012-08-10 08:00,3.3,145,4.5,1006.9,65,27.5,27.3,.8,.5,.3,2.6,37
21229,2012-08-10 09:00,3.1,130,4.1,1007.3,64,27.7,26.8,.8,.5,.3,4.9,176
21229,2012-08-10 10:00,3.4,134,4.3,1007.5,65,27.7,26.6,.9,.5,.2,4.9,15
21229,2012-08-10 11:00,3.8,131,4.9,1007.5,67,27.8,26.9,.8,.5,.3,4.6,136
21229,2012-08-10 12:00,4.1,138,5.5,1007.6,68,27.8,27.1,1.1,.6,.3,4.6,332
21229,2012-08-10 13:00,4.1,173,5.4,1007.3,67,27.9,27.2,1,.6,.3,4.6,156
21229,2012-08-10 14:00,5,158,6.1,1006.8,68,27.9,27.3,1,.6,.3,4.6,113
21229,2012-08-10 15:00,4.3,147,5.4,1006.5,67,28,27.4,1.3,.8,.4,4,155
21229,2012-08-10 16:00,4.3,148,5.2,1006.3,68,27.9,27.5,1,.6,.3,4.3,347
21229,2012-08-10 17:00,3.1,160,4.3,1006.5,67,27.9,27.5,.9,.6,.3,3.8,158
21229,2012-08-10 18:00,2.7,162,3.7,1006.9,68,28,27.4,1.2,.6,.3,4.3,122
21229,2012-08-10 19:00,3.5,173,4.3,1007.3,68,28,27.3,.9,.5,.2,4.3,158
21229,2012-08-10 20:00,3.1,184,4,1007.7,70,27.8,27.3,.8,.5,.2,2.5,144
21229,2012-08-10 21:00,2.9,181,3.9,1008.1,72,27.6,27.2,.7,.5,.2,4.6,113
21229,2012-08-10 22:00,2.6,184,3.7,1007.8,66,27.6,27.3,.7,.4,.2,2.5,57
21229,2012-08-10 23:00,4.1,178,5.2,1007.4,67,27.6,27.4,.7,.4,.2,2.7,74
21229,2012-08-11 00:00,4,210,4.8,1008.1,76,27,27.3,.7,.4,.2,2.2,55
21229,2012-08-11 01:00,4.6,189,5.9,1008.1,75,26.9,27.3,.6,.4,.2,2,137
21229,2012-08-11 02:00,5.6,202,6.7,1007.9,70,27.1,27.2,.8,.4,.2,4,336
21229,2012-08-11 03:00,5.4,171,6.6,1007.8,71,27,27.4,.7,.4,.2,4.3,297
21229,2012-08-11 04:00,7,186,8.4,1007.4,77,26.8,27.4,.9,.5,.3,2.7,116
21229,2012-08-11 05:00,6.1,196,7.3,1007.4,79,26.5,27.1,1,.6,.3,2.8,115
21229,2012-08-11 06:00,3.7,162,4.6,1007.6,75,26.7,26.9,.9,.5,.2,2.5,57
21229,2012-08-11 07:00,3.4,165,4.4,1008.1,75,26.9,26.9,.8,.5,.3,3,110
21229,2012-08-11 08:00,4.2,182,5.2,1008.2,74,27.1,27,.8,.5,.2,2,355
21229,2012-08-11 09:00,4.3,174,5.5,1008.1,74,27.4,27.1,.8,.4,.2,2.1,44
21229,2012-08-11 10:00,3.9,186,4.9,1008.1,72,27.6,27.1,.7,.5,.2,3.8,143
21229,2012-08-11 11:00,4.1,204,5.3,1008.4,72,28,27.2,.6,.4,.2,2.9,107
21229,2012-08-11 12:00,3.8,203,4.8,1008.3,69,28.2,27.2,.8,.4,.2,2.1,8
21229,2012-08-11 13:00,3.6,227,4.6,,70,28.4,27.4,.8,.4,.2,3.6,214
21229,2012-08-11 14:00,3.7,212,4.8,1007.8,70,28.5,27.4,.7,.4,.2,4.3,137
21229,2012-08-11 15:00,2.8,224,3.7,1007.2,70,28.6,27.4,.7,.4,.2,3.6,249
21229,2012-08-11 16:00,2.9,216,3.6,1007.2,71,28.6,27.4,.7,.4,.2,5.8,276
21229,2012-08-11 17:00,2.3,185,3,1007.2,69,28.6,27.4,.6,.4,.2,3.8,153
21229,2012-08-11 18:00,2.6,171,3.3,1006.7,71,28.4,27.4,.6,.4,.2,4,30
21229,2012-08-11 19:00,2.3,161,3,1006.9,72,28.4,27.4,.6,.4,.2,2.6,87
21229,2012-08-11 20:00,4,150,4.9,1007.1,73,28.4,27.4,.7,.4,.2,3.4,208
21229,2012-08-11 21:00,1.6,248,4.9,1007.7,74,28.4,27.4,.6,.4,.2,3.2,170
21229,2012-08-11 22:00,3.8,132,4.6,1007.7,73,28.4,27.4,.6,.4,.2,3.2,241
21229,2012-08-11 23:00,3.5,139,4.7,1007.8,75,28.4,27.3,.7,.4,.2,3,230
21229,2012-08-12 00:00,4.8,146,5.9,1007.3,76,28.5,27.3,.7,.4,.2,2.8,58
21229,2012-08-12 01:00,5,160,5.9,1007,76,28.6,27.3,.7,.4,.2,3.6,299
21229,2012-08-12 02:00,4.5,169,5.4,1006.5,75,28.6,27.2,.8,.5,.2,2.9,88
21229,2012-08-12 03:00,4.3,177,5.3,1006.3,78,28.6,27.2,.9,.5,.2,3.4,291
21229,2012-08-12 04:00,4.8,160,5.8,1005.7,78,28.5,27.2,.8,.5,.3,2.1,112
21229,2012-08-12 05:00,4.4,198,5.4,1005.8,77,28.6,27.2,.8,.4,.2,2.2,66
21229,2012-08-12 06:00,4.1,205,4.9,1005.9,74,28.6,27.3,1,.5,.3,2,64
21229,2012-08-12 07:00,3.2,198,4,1005.7,77,28.5,27.4,.7,.5,.2,2,274
21229,2012-08-12 08:00,3.8,206,4.5,1005.7,76,28.7,27.4,.7,.4,.2,2.1,36
21229,2012-08-12 09:00,3.7,207,4.6,1005.6,77,28.8,27.3,.8,.4,.2,2.1,128
21229,2012-08-12 10:00,3.1,199,3.9,1005.4,78,28.8,27.4,.7,.4,.2,2.1,155
21229,2012-08-12 11:00,3.8,190,4.9,1005.2,78,28.9,27.5,.8,.5,.2,2.2,21
21229,2012-08-12 12:00,5.1,178,6.1,1004.8,77,29,27.6,.7,.4,.2,2,275
21229,2012-08-12 13:00,5.4,184,6.5,1004.3,78,29,27.6,.8,.4,.2,3,104
21229,2012-08-12 14:00,5.6,196,6.8,1004.1,78,29.1,27.6,.7,.5,.2,2,219
21229,2012-08-12 15:00,5,211,6.1,1004,79,28.9,27.6,.8,.5,.2,2.4,115
21229,2012-08-12 16:00,4.8,223,9.2,1003.7,83,27.9,27.5,.9,.5,.3,2.1,337
21229,2012-08-12 17:00,3.2,236,4.1,1003.4,75,28.7,27.5,1.1,.6,.3,2,107
21229,2012-08-12 18:00,2.2,251,3.1,1003.3,79,28.4,27.5,.9,.5,.3,2,130
21229,2012-08-12 19:00,1.9,197,5.2,1003.5,80,28.1,27.5,.7,.5,.2,2.1,30
21229,2012-08-12 20:00,3.5,180,5.7,1003.8,85,26.8,27.4,.9,.5,.2,2.1,37
21229,2012-08-12 21:00,3.3,182,4.4,1004.1,85,26.8,27.4,.7,.5,.2,2,90
21229,2012-08-12 22:00,2.6,181,3.8,1004.1,84,26.8,27.4,.7,.4,.2,2.3,62
21229,2012-08-12 23:00,2,224,2.8,1003.5,81,27.4,27.4,.6,.4,.2,2,76
21229,2012-08-13 00:00,3.6,291,4.8,1003.4,79,28.1,27.4,.6,.4,.2,2.1,30
21229,2012-08-13 01:00,3.3,351,4.1,1003.1,78,27.7,27.4,.5,.3,.2,2,0
21229,2012-08-13 02:00,3.4,13,4.2,1002.6,78,27.8,27.3,.6,.4,.2,2.1,8
21229,2012-08-13 03:00,3,2,4.1,1002.2,76,27.5,27.4,.7,.3,.2,2.2,334
21229,2012-08-13 04:00,4.4,25,5.3,1001.7,81,27,27.3,.6,.4,.2,2.1,14
21229,2012-08-13 05:00,8.4,2,12.6,1001.3,87,25.6,27.2,.8,.4,.2,2.2,182
21229,2012-08-13 06:00,5.3,42,6.3,1001.8,90,24.6,27.1,1,.7,.3,3.2,244
